participant,age,content,specificity,r_confidence,z_confidence,r_vividness,z_vividness
6,1,person,gist,0.4037864265436241,0.428164753783783,0.3715642960488852,0.3902367336846734
70,1,person,gist,0.3163563193633161,0.3275929937419766,-0.07530655685082076,-0.07544939965047763
71,1,person,gist,0.0,0.0,0.0,0.0
72,1,person,gist,0.5657195836657903,0.6412051745645073,0.5969328593949987,0.6883684777786384
73,0,person,gist,0.29603918415809233,0.3051727079257569,-0.04833292802581099,-0.048370617265640264
74,1,person,gist,0.6767489419532051,0.8230913765846514,0.6512112460304427,0.7773989683157337
75,1,person,gist,-0.051097613030759596,-0.05114215420665428,-0.13413123420574394,-0.13494442398949275
76,0,person,gist,-0.026165223016085974,-0.026171196538723674,-0.06527912098338669,-0.06537208481513782
77,1,person,gist,0.6651867632114238,0.8020598459907895,0.6902036186754673,0.8483445189254258
78,0,person,gist,0.0,0.0,0.0,0.0
79,1,person,gist,0.5341344968838861,0.5959123413889486,0.3005701342764514,0.31014624324882295
7,1,person,gist,0.2259221662509118,0.22988809980926123,0.323618238143198,0.3356833510170795
80,1,person,gist,0.15291057030852148,0.1541193407596388,0.16684780645131767,0.16842243930557121
81,0,person,gist,0.39173718897796794,0.4138504892531431,0.3793010877405721,0.39924303536131767
82,0,person,gist,0.19465577419320393,0.197171786041929,0.19465577419320393,0.197171786041929
83,0,person,gist,-0.47626835047489513,-0.5181466819918232,-0.3541482606095374,-0.3701789869287996
84,1,person,gist,0.5005173307126191,0.5499961567034118,0.4277148098816927,0.4570964793676449
85,1,person,gist,0.4533926769702291,0.4889626043973974,0.3897889572379764,0.4115511580991726
86,0,person,gist,0.43618417362260437,0.4675086734015042,0.3715642960488852,0.3902367336846734
87,0,person,gist,-0.14651224696016635,-0.1475742956271928,-0.21976837044024952,-0.22341271141659183
88,0,person,gist,-0.1496242195752931,-0.1507560279822275,0.14939576060529702,0.150522345450066
89,0,person,gist,0.07984832200593184,0.08001867191468631,0.06771314571271579,0.06781692119335929
8,1,person,gist,0.3336230624913196,0.34689957101154867,0.3336230624913196,0.34689957101154867
90,0,person,gist,0.5235227664166304,0.581180299138271,0.4213719827255806,0.449359027629896
91,0,person,gist,-0.21150304665049108,-0.214744256244656,0.31649401526509774,0.32774601042180995
92,0,person,gist,0.0,0.0,0.0,0.0
93,0,person,gist,0.6157209364155729,0.7180837597869699,0.6527533657682196,0.7800812968633072
94,1,person,gist,-0.15933103378675104,-0.16070022974946607,0.21874580710620428,0.2223385070213783
95,0,person,gist,0.5173633319364409,0.572732663503483,0.5300224251905495,0.5901763454359716
96,0,person,gist,0.47263267186270275,0.5134548440640313,0.3336230624913196,0.34689957101154867
97,0,person,gist,0.2363373291292098,0.24089117969985202,0.18028426292646066,0.18227648559062534
98,0,person,gist,0.5107539184552492,0.5637492459078411,0.5362916143780116,0.5989354367055298
99,0,person,gist,-0.13555180233147734,-0.13639129981287557,-0.10542917959114906,-0.10582243168549128
9,1,person,gist,0.7482240573811053,0.9689080759299478,0.668912066834524,0.8087716184645255
100,0,place,gist,0.39210041315333705,0.41427962953228353,0.3270349700838643,0.33950450996016457
101,0,place,gist,0.501454128267789,0.5512468658305777,0.30812241616454505,0.3184695399904617
102,0,place,gist,0.34648549263601286,0.36144420288072154,0.34648549263601286,0.36144420288072154
103,0,place,gist,0.3780328242231163,0.3977624760985256,0.24460947449731052,0.24967110837416145
104,0,place,gist,0.16567442507180566,0.16721570017331583,0.22596879954522578,0.22993724187282524
105,0,place,gist,0.5537749241945383,0.6238096025074382,0.6621221919717306,0.7965830891716247
106,0,place,gist,0.5653009971610737,0.6405897854248398,0.5653009971610737,0.6405897854248398
107,1,place,gist,0.10837082921441267,0.10879808819867334,-0.10834726777719228,-0.10877424682357378
108,0,place,gist,0.0,0.0,0.0,0.0
109,0,place,gist,0.6140223926653791,0.7153526835281315,0.5491495400993288,0.6171628327521423
10,1,place,gist,0.5497000153194603,0.6179513296958824,0.4968249454674895,0.5450816550963142
110,0,place,gist,0.41687150422261976,0.44389949376405935,0.3383304961806769,0.35220601273177987
111,0,place,gist,0.4641160702971559,0.5025446929047884,0.48231670050488745,0.5259989083622927
112,0,place,gist,0.0,0.0,0.0,0.0
113,1,place,gist,0.371806963515299,0.39051829953380535,0.5493884565953392,0.6175049712025033
116,1,place,gist,0.2075590165269023,0.2106191125640352,-0.12217324333462777,-0.12278661084623678
117,1,place,gist,0.27147952524447183,0.2784603756477536,0.25823662157400984,0.2642181088625898
118,1,place,gist,0.0,0.0,0.0,0.0
11,1,place,gist,-0.16307298299820702,-0.1645420169402375,-0.10379629313515823,-0.10417147708889046
120,1,place,gist,0.008077484696714895,0.008077660377465753,0.0,0.0
121,1,place,gist,0.248776135925484,0.25410778204350676,0.09325048082403138,0.09352219110677323
122,1,place,gist,0.22983464908499324,0.23401488722467895,0.22973469924374346,0.2339093657439913
123,1,place,gist,0.4281066889258895,0.45757619867997573,0.5654239287700427,0.6407704701426664
125,0,place,gist,0.2185079105626237,0.22208866878233408,0.33769404359678207,0.35148746430452305
126,1,place,gist,0.34671178121524726,0.3617013871683209,0.1054750482814162,0.1058688161782063
127,0,place,gist,0.33671165884303467,0.3503790458499273,0.28210976821983985,0.2899727898099036
128,0,place,gist,0.12698445345462203,0.1276736777255361,0.06049515264830507,0.06056911241764595
129,0,place,gist,0.0,0.0,0.0,0.0
12,1,place,gist,0.615795020676485,0.7182030884531236,0.6290379243469469,0.7398225268306271
130,0,place,gist,0.3607253970919518,0.37771955808573404,0.3483623954092743,0.36357875422244673
131,0,place,gist,0.0,0.0,0.0,0.0
132,0,place,gist,0.44474449908601915,0.4781296989257414,0.34830744724051427,0.3635162180938278
133,0,place,gist,0.28641408013433467,0.2946554969008377,0.3163563193633161,0.3275929937419766
135,0,place,gist,0.21510023081725024,0.21851290990570474,0.28908392440591246,0.29756636163649397
136,0,place,gist,0.6384423980690614,0.7555399709458486,0.5107539184552492,0.5637492459078411
137,0,place,gist,0.44138560923374853,0.4739503715888788,0.3667852245745234,0.38470352384205536
138,0,place,gist,0.5143355546741177,0.5686070501238495,0.5004345937369794,0.5498857706495647
139,0,place,gist,0.34641016151377546,0.3613585967939577,0.34641016151377546,0.3613585967939577
13,1,place,gist,0.0,0.0,0.0,0.0
140,0,place,gist,0.612904702146299,0.7135605424278221,0.6895177899145863,0.8470359152348198
141,0,place,gist,0.40408541690413596,0.4285220405723743,0.31705163480170667,0.328365825321846
142,1,place,gist,0.3010955723041351,0.31072396538252356,0.2952664564753931,0.30432596597078365
143,1,place,gist,0.3544288852657805,0.3704998916786465,0.40417329021536375,0.4286270668279022
144,1,place,gist,0.2753093819571285,0.28259962531430405,0.3154535491075704,0.3265901429644578
145,0,place,gist,0.5961899345609875,0.6872150725925604,0.5760663096650989,0.6565551459556126
146,0,place,gist,0.0,0.0,0.0,0.0
147,0,place,gist,0.2639665282787456,0.27036724899356046,0.2639665282787456,0.27036724899356046
148,1,place,gist,-0.01867899425870587,-0.018681167110678912,0.03138102782833961,0.03139133493926302
149,0,place,gist,0.392015164665939,0.41417889761062227,0.39210041315333705,0.41427962953228353
14,1,place,gist,0.0,0.0,0.0,0.0
150,1,place,gist,-0.47244737457110547,-0.5132162759177706,-0.4150778028600689,-0.44173047543704935
151,1,place,gist,0.4075938212388997,0.43272225173886975,0.39277222773930337,0.41507374255022833
153,0,place,gist,0.0,0.0,0.0,0.0
154,0,place,gist,0.36845845040475483,0.3866382159480064,0.39261966026736167,0.41489335794957627
155,1,place,gist,0.5977338675569023,0.6896138404605466,0.5492689593766129,0.6173338300954359
156,1,place,gist,0.25829277828263797,0.26427827895588635,0.185642952493636,0.18782078962042217
157,1,place,gist,0.3465608729246532,0.3615298699236996,0.34641016151377546,0.3613585967939577
158,0,place,gist,0.48336598397186453,0.5273671867261472,0.5363375986537127,0.598999988121845
159,0,place,gist,0.0,0.0,0.0,0.0
15,1,place,gist,0.642280828017409,0.7620465303234212,0.6290379243469469,0.7398225268306271
160,0,place,gist,0.0,0.0,0.0,0.0
161,0,place,gist,0.48170178873688146,0.5251978947024227,0.5558097562348632,0.6267492425110801
162,0,place,gist,0.622151153962127,0.7285070913794182,0.537586919443003,0.6007554628469675
163,0,place,gist,0.07471416676971279,0.07485365757637784,0.28036158810959866,0.2880744637882483
164,0,place,gist,0.615795020676485,0.7182030884531236,0.5363375986537127,0.598999988121845
165,0,place,gist,0.3192211990345307,0.3307797011865366,0.4278494275634556,0.45726124959663017
166,0,place,gist,0.24499371790354776,0.25007984657675625,0.23175081423308572,0.23603886065288254
167,0,place,gist,0.5492073629022539,0.6172456256391089,0.45187947580565196,0.48705949443446966
168,0,place,gist,0.30496698800815103,0.3149868395928838,0.272351192555493,0.2794016380624369
169,0,place,gist,0.5655469406128492,0.6409513097505447,0.5006951689140939,0.5502334662487784
16,1,place,gist,0.6111343171430202,0.7107298795026679,0.15902237557718232,0.16038354769314128
170,0,place,gist,0.0,0.0,0.0,0.0
172,0,place,gist,0.6895177899145863,0.8470359152348198,0.7661308776828737,1.0108924177703107
173,0,place,gist,0.6002745367336523,0.6935762546669177,0.6299177237328449,0.7412797335408032
174,0,place,gist,0.5113449757360742,0.564549238554236,0.3186642602413216,0.330159692297656
175,0,place,gist,0.14298407059684812,0.14397061069269307,0.20515105781286902,0.2081040552380423
176,0,place,gist,0.2831836317218545,0.29113989229684717,-0.10896418808505763,-0.1093985375707059
177,0,place,gist,0.5497000153194603,0.6179513296958824,0.5230946949832507,0.5805907891867902
178,0,place,gist,0.36212532605860315,0.37932983522587854,0.42177569493998257,0.4498499971743068
179,0,place,gist,0.7187959934125545,0.9051494564241235,0.7671184131377682,1.0132876851218127
17,1,place,gist,0.6447393172324414,0.7662426716115419,0.4965233822364778,0.5446813400513392
180,0,place,gist,0.21778620259218834,0.22133089996516817,0.08715238161775776,0.08737404910614972
181,0,place,gist,0.0,0.0,0.0,0.0
182,0,place,gist,0.43566712572593,0.4668703180643651,0.43595165854763523,0.4672215627287487
183,0,place,gist,0.0,0.0,0.0,0.0
184,0,place,gist,0.0,0.0,0.0,0.0
185,0,place,gist,0.43960468007098974,0.4717406820141798,0.4394101216724049,0.4714995437103467
186,0,place,gist,0.34648549263601286,0.36144420288072154,0.34641016151377546,0.3613585967939577
187,0,place,gist,0.174266850290372,0.1760638083085099,0.130671721555313,0.13142317962993935
188,0,place,gist,0.7217382500401813,0.911263726320643,0.615795020676485,0.7182030884531236
189,0,place,gist,0.47965128945633423,0.522531269869662,0.4573510254435955,0.49395652270893287
18,1,place,gist,0.49809336343208266,0.5467671840306341,0.40860313476419935,0.4339332504665985
190,0,place,gist,0.0,0.0,0.0,0.0
191,0,place,gist,0.41379378492515784,0.44018018359413585,0.10889310129609417,0.10932659717658763
192,0,place,gist,0.19579704781213395,0.19835828111384726,0.2711625594542709,0.2781182221900271
193,0,place,gist,0.4667600280093366,0.5059198164772273,0.2737133106787155,0.2808734770977181
194,0,place,gist,0.2397212137871268,0.2444783078746611,0.4357619080887888,0.4669873112489068
195,0,place,gist,0.0,0.0,0.0,0.0
196,0,place,gist,0.199473486837294,0.20218416294110503,0.26084994432569214,0.2670201894261755
197,0,place,gist,0.22591967055246226,0.229885469878456,-0.07530655685082076,-0.07544939965047763
198,0,place,gist,0.49111919900656525,0.5375342254231652,0.4662524041201569,0.5052709896393371
199,0,place,gist,-0.25626522959387843,-0.26210700745419835,0.16567442507180566,0.16721570017331583
19,1,place,gist,0.08460102557351601,0.08480373606042296,0.11501605411713288,0.1155272887519245
1,1,place,gist,0.5893092133355609,0.6766070781637082,0.5894373658244816,0.6768034385790566
200,0,place,gist,0.585452943234056,0.6707194596905403,0.5708796122433702,0.6488267501637565
20,1,place,gist,0.25604229329279055,0.26186841603568584,0.22596879954522578,0.22993724187282524
21,1,place,gist,-0.2239911122089978,-0.2278541141610997,-0.019249762587725452,-0.01925214080456826
22,1,place,gist,0.3322166356108445,0.3453178305458271,0.39261966026736167,0.41489335794957627
23,1,place,gist,0.4277148098816927,0.4570964793676449,0.4277148098816927,0.4570964793676449
24,1,place,gist,0.4606681076273707,0.49815904039659037,0.388441585761424,0.40996337955956064
25,1,place,gist,0.5049230402034467,0.5558919074888794,0.511790204358285,0.5651522854052073
26,1,place,gist,0.1412079704405676,0.1421579092601609,0.10437110858650649,0.10475258797334978
27,1,place,gist,0.5551192213358139,0.6257505790933887,0.5371521863495441,0.6001442249970388
28,1,place,gist,0.0,0.0,0.0,0.0
29,1,place,gist,0.49671688131276537,0.5449381852636592,0.6025521170060228,0.6971444485225062
2,1,place,gist,0.41091926707136345,0.43671674567488317,0.5077166347033557,0.5596485632326091
30,1,place,gist,0.7916685736056362,1.0758862104729354,0.7920130019767738,1.0768096404160765
31,1,place,gist,0.5763169367422878,0.6569303343949021,0.39075061329937544,0.41268560204080984
32,1,place,gist,0.5556025642409091,0.6264494815219754,0.17290598697345022,0.17466066488716311
33,1,place,gist,0.7273537504274448,0.9230853632897376,0.6900535580978322,0.8480579920507824
34,1,place,gist,0.17422896207375066,0.17602473369547805,0.272351192555493,0.2794016380624369
35,1,place,gist,0.37031705686704053,0.38879049628993345,0.4355724051843767,0.46675341310144813
36,1,place,gist,0.6255432421712243,0.7340605059464905,0.6116422812340859,0.7115410590354976
37,1,place,gist,0.2225121404436439,0.22629756145999902,0.19461345311993644,0.19712779860887839
38,1,place,gist,0.5113449757360742,0.564549238554236,0.4372370082380924,0.46880961970881935
39,1,place,gist,0.468392254790604,0.5080087403329773,0.5491495400993288,0.6171628327521423
3,1,place,gist,0.6116422812340859,0.7115410590354976,0.7508151290309295,0.9748208359081549
40,1,place,gist,0.7747098647220294,1.0320015852020241,0.6952524426992572,0.8580515947808394
41,1,place,gist,0.6626987024788349,0.7976103484145554,0.3915094380858382,0.413581480859128
42,1,place,gist,0.4289522117905443,0.458611918683454,0.16785086548325648,0.16945439929945902
43,1,place,gist,0.8546547739343037,1.2731710349828433,0.8426286200709683,1.2301699698632207
44,1,place,gist,0.1308424971301103,0.13159692581700758,0.19609285863995496,0.1986659029060031
45,1,place,gist,0.668912066834524,0.8087716184645255,0.6820095390287951,0.8328615631871505
46,1,place,gist,0.6021911446082702,0.6965779048295546,0.5483519905971587,0.6160216381055961
47,1,place,gist,0.2890210732421289,0.29749778041962616,0.2594342911335112,0.2655017791275566
48,1,place,gist,0.16785086548325648,0.16945439929945902,0.41651881434734017,0.44347269710415016
49,1,place,gist,0.5370353506360687,0.5999800215659021,0.4277148098816927,0.4570964793676449
4,1,place,gist,0.23631633593135137,0.24086894466714978,0.1668115312456598,0.1683851255791094
50,1,place,gist,-0.025621380568422683,-0.02562698920668854,0.012810690284211342,0.012811391156852404
51,1,place,gist,0.4173329541926912,0.44445813252234306,0.5098517913127886,0.5625294807319415
52,1,place,gist,0.23003938459946147,0.23423105157214102,0.28115924784378626,0.28894038070821665
53,1,place,gist,-0.13630284615189173,-0.13715648134771552,0.0,0.0
54,1,place,gist,0.48921894899462104,0.5350330197128584,0.43733209076791885,0.4689271822952886
55,1,place,gist,0.6447393172324414,0.7662426716115419,0.5929926654480255,0.6822692496842403
56,1,place,gist,-0.13430289304681914,-0.13511923185846758,-0.13430289304681914,-0.13511923185846758
57,1,place,gist,0.2890210732421289,0.29749778041962616,0.125983544746569,0.12665649584582994
58,1,place,gist,0.23652209682007663,0.2410868872495226,0.1669931442893732,0.16857194267329523
59,1,place,gist,0.5874947363557899,0.673831724518517,0.60665217341087,0.7036068111319819
5,1,place,gist,0.47026463301557575,0.5104100558780934,0.39069932522711026,0.41262507328546044
60,1,place,gist,0.43086295339100844,0.46095587241345726,0.4372059520113908,0.46877122357681733
61,1,place,gist,0.0653358607776565,0.06542906764508856,0.043557240518437665,0.04358481799875807
62,1,place,gist,0.5421374765483944,0.6071778664655474,0.5004345937369794,0.5498857706495647
63,1,place,gist,0.3069867060579905,0.31721518002430027,0.422106720829737,0.4502527219230505
64,1,place,gist,0.30013318052958826,0.3096659628604483,0.30013318052958826,0.3096659628604483
65,1,place,gist,0.43039436929001634,0.46038061126430013,0.4171514656195543,0.44423838847328584
66,1,place,gist,0.7772563273372379,1.0384022022971433,0.7834743779559359,1.0543048757365256
67,0,place,gist,0.0,0.0,0.0,0.0
68,1,place,gist,0.6447393172324414,0.7662426716115419,0.6002745367336523,0.6935762546669177
69,0,place,gist,0.34648549263601286,0.36144420288072154,0.34641016151377546,0.3613585967939577
6,1,place,gist,0.7273537504274448,0.9230853632897376,0.7275119223876547,0.9234212979400082
70,1,place,gist,0.46421699800744914,0.5026733370753743,0.11830409635025542,0.11886070046453524
71,1,place,gist,0.0,0.0,0.0,0.0
72,1,place,gist,0.4965233822364778,0.5446813400513392,0.45956931572221976,0.49676514840109626
73,0,place,gist,0.21845505788585842,0.22203316676335746,0.2639665282787456,0.27036724899356046
74,1,place,gist,0.6767489419532051,0.8230913765846514,0.7150554858373488,0.8974531190842795
75,1,place,gist,0.03974599563739916,0.03976694499938569,-0.0993649890934979,-0.0996939636250277
76,0,place,gist,-0.23066137181775623,-0.2348878915999868,-0.23018908094654053,-0.2343891179383412
77,1,place,gist,0.5490604623393929,0.6170353025600027,0.4725501140253092,0.5133485451474854
78,0,place,gist,0.0,0.0,0.0,0.0
79,1,place,gist,-0.0789715616900715,-0.07913634765804957,-0.10317979621787826,-0.10354830613001882
7,1,place,gist,0.46635379640234276,0.5054005542715808,0.516098201351926,0.5710066749732011
80,1,place,gist,0.32965255566037427,0.34243839956432903,0.37857227858260895,0.39839202733677576
81,0,place,gist,0.6350244672998602,0.7497913651456962,0.6228124583133244,0.7295867432695525
82,0,place,gist,0.24904668171604133,0.25439619713843786,0.33206224228805514,0.34514429316780765
83,0,place,gist,0.21674165842882534,0.22023460667545008,0.13245323570650439,0.1332360730977851
84,1,place,gist,0.4355724051843767,0.46675341310144813,0.392015164665939,0.41417889761062227
85,1,place,gist,0.3311768725653107,0.34414952743777943,0.13740692129913226,0.13828162981526343
86,0,place,gist,0.3163563193633161,0.3275929937419766,0.28622714609061933,0.2944518695927383
87,0,place,gist,0.2424512501424816,0.2473768151714795,0.0808170833808272,0.08099372572461808
88,0,place,gist,0.19516579019624752,0.19770194282749518,0.431492973507317,0.4617297716118685
89,0,place,gist,-0.23776805151739525,-0.24240708728572052,-0.2663275179030807,-0.2729067764075911
8,1,place,gist,0.5005173307126191,0.5499961567034118,0.5187179609203507,0.5745841765395407
90,0,place,gist,0.7149203529842406,0.8971766563368636,0.7895207376434656,1.0701579932516003
91,0,place,gist,0.0,0.0,0.0,0.0
92,0,place,gist,0.0,0.0,0.0,0.0
93,0,place,gist,0.3010955723041351,0.31072396538252356,0.3491189739487307,0.3644400883368555
94,1,place,gist,-0.17923204477471621,-0.1811891316643988,-0.30039462063188677,-0.3099533096991234
95,0,place,gist,0.8175618084921535,1.1494198886317937,0.817383981016751,1.1488838407487199
96,0,place,gist,0.25823662157400984,0.2642181088625898,0.20526500689216165,0.20822301369828147
97,0,place,gist,0.20198105021887472,0.20479700300060302,0.3230291412348993,0.33502548158962003
98,0,place,gist,0.01506131137016415,0.01506245037671501,-0.01506131137016415,-0.01506245037671501
99,0,place,gist,0.41379378492515784,0.44018018359413585,0.392015164665939,0.41417889761062227
9,1,place,gist,0.655523731687871,0.7849237455995444,0.5497000153194603,0.6179513296958824
