participant,event,vividness,confidence,age,detail_object,detail_person,detail_place,gist_object,gist_person,gist_place
57,19,1.462962963,1.236111217,1,1,0,0,1,0,0
57,22,1.171296332,1.180555626,1,1,0,0,1,0,1
57,13,1.509259259,1.726851887,1,1,0,1,1,0,1
57,18,1.162037037,1.490740847,1,1,0,1,1,0,1
57,24,1.037037002,1.055555591,1,0,1,0,0,1,1
57,14,1.703703739,2.106481552,1,1,1,0,1,1,1
57,15,1.185185185,1.092592593,1,0,0,1,1,0,1
57,9,1.138888889,1.203703774,1,1,0,0,1,1,1
57,4,1.671296296,2.240740882,1,0,0,1,0,0,1
57,10,1.023148148,1.037037002,1,1,1,1,1,1,1
57,20,2.583333545,2.26388903,1,0,0,0,0,0,0
57,6,1.143518624,1.087963034,1,1,0,0,1,0,1
57,17,1.495370406,1.38888896,1,1,0,0,1,1,1
57,16,5.162037461,5.203703845,1,1,1,1,1,1,1
57,3,1.064814885,1.013888854,1,0,0,0,0,0,1
57,8,2.041666667,2.004629665,1,1,1,1,1,1,1
57,21,1.125000035,1.277777778,1,1,0,1,1,1,1
58,5,1.013888889,1.013888889,1,0,0,0,0,0,0
58,8,1.708333333,1.944444444,1,1,1,1,1,1,1
58,18,1.023148148,1.009259259,1,1,0,1,1,0,1
58,20,1.305555556,1.574074074,1,1,1,1,1,1,1
58,12,2.199074074,2.032407407,1,1,1,1,1,1,1
58,14,1.481481481,1.481481481,1,0,0,1,1,0,1
58,15,1.958333333,1.018518519,1,0,0,1,0,0,1
58,10,1.768518519,1.013888889,1,0,0,0,0,0,0
58,7,1.291666667,1.208333333,1,1,1,1,1,1,1
58,17,1.361111111,1.069444444,1,1,1,0,1,1,1
58,4,1.00462963,1.00462963,1,1,0,1,1,1,1
58,3,1.009259259,1.023148148,1,1,0,0,1,0,0
58,11,1.060185185,1.060185185,1,1,1,1,1,1,1
58,23,1.962962963,1.523148148,1,1,1,1,1,1,1
58,6,1.041666667,1.041666667,1,0,0,1,0,0,1
58,24,1.009259259,1.009259259,1,0,0,1,0,1,1
58,9,1.75462963,1.606481481,1,1,0,1,1,0,1
58,1,1.833333333,2.564814815,1,0,0,1,0,0,1
58,21,2.046296296,2.046296296,1,1,1,1,1,1,1
58,22,1.037037037,1.037037037,1,0,0,0,0,1,0
58,13,1.00462963,1.00462963,1,0,0,0,0,0,1
58,2,1.009259259,1.12037037,1,0,0,1,1,1,1
58,16,1.625,1.615740741,1,1,1,0,1,1,0
58,19,1.055555556,1.023148148,1,0,0,0,0,1,0
59,11,3.233072917,3.962239583,1,0,1,1,1,1,1
59,17,3.584635417,4.372395833,1,1,1,1,1,1,1
59,23,3.291666667,4.30078125,1,1,1,1,1,1,1
59,8,2.373697917,3.03125,1,1,1,0,1,1,0
59,14,3.311197917,4.372395833,1,1,1,0,1,1,1
59,13,2.69921875,4.76953125,1,0,1,1,0,1,1
59,21,3.265625,3.272135417,1,0,1,1,0,1,1
59,10,3.278645833,3.376302083,1,1,0,1,1,1,1
59,19,3.28515625,4.118489583,1,1,1,0,1,1,1
59,20,1.481770833,1.436197917,1,0,0,0,0,1,0
59,3,4.1640625,4.4375,1,0,0,0,1,1,1
59,6,3.174479167,3.734375,1,0,1,1,1,1,1
59,9,2.438802083,2.81640625,1,0,0,1,1,1,1
59,7,1.436197917,1.514322917,1,0,1,1,0,1,1
59,2,1.364583333,1.227864583,1,0,0,1,1,0,1
59,22,1.442708333,1.48828125,1,0,0,0,0,0,1
59,5,1.579427083,1.911458333,1,0,0,0,0,1,0
59,15,3.330729167,4.26171875,1,0,0,0,1,1,1
59,4,1.345052083,1.358072917,1,0,0,0,0,1,0
59,24,1.221354167,1.475260417,1,0,0,0,0,0,0
59,18,1.703125,1.729166667,1,1,0,0,1,1,0
59,1,1.729166667,1.794270833,1,0,1,0,0,1,0
59,16,1.364583333,1.403645833,1,1,0,0,1,0,0
59,12,1.885416667,2.015625,1,0,0,1,0,1,1
5,13,1.236111111,1.356481552,1,1,0,0,1,0,0
5,9,1.365740882,1.416666667,1,0,0,0,0,0,0
5,1,1.620370441,1.462963104,1,0,0,0,0,0,1
5,7,2.685185326,2.254629771,1,0,0,0,1,0,0
5,15,2.712963104,2.680555556,1,1,0,1,1,0,1
5,2,1.578703774,1.125,1,0,0,0,0,0,0
5,5,1.606481552,1.231481552,1,0,0,0,0,0,0
5,8,1.731481552,1.50925933,1,0,0,0,1,0,0
5,18,1.976851993,1.152777778,1,1,0,0,1,0,0
5,16,1.694444444,1.662037108,1,0,1,1,1,1,1
5,12,2.060185326,2.837963104,1,1,1,0,1,1,1
5,4,2.361111111,2.379629771,1,0,0,0,1,1,0
5,22,1.199074215,1.50925933,1,0,0,0,0,0,0
5,3,2.277777778,1.703703774,1,0,1,0,0,1,1
5,24,1.254629771,1.194444444,1,1,0,0,1,0,0
5,23,1.805555556,1.356481552,1,0,0,0,0,0,1
5,14,4.240740882,4.199074215,1,1,0,1,1,1,1
5,6,1.787037108,1.032407549,1,1,0,0,1,0,0
5,20,3.231481764,2.694444444,1,1,0,1,1,0,1
5,17,2.148148219,1.587963104,1,0,0,1,0,0,1
5,21,1.203703774,1.171296438,1,1,1,1,1,1,1
5,10,1.625,1.444444444,1,0,1,0,0,1,0
5,11,2.495370441,2.333333333,1,0,0,0,0,0,0
5,19,1.152777778,1.138888889,1,0,0,0,0,0,0
60,20,1.004393673,1.010252083,1,0,0,0,0,0,0
60,8,3.482425308,3.482425308,1,0,1,1,1,1,1
60,11,1.91827768,1.92413609,1,0,1,0,0,1,0
60,12,4.120972645,3.997949798,1,1,1,0,1,1,1
60,18,4.191271415,5.937024376,1,1,1,1,1,1,1
60,5,3.822202874,3.968658823,1,1,1,0,1,1,1
60,16,3.839777566,5.146163216,1,1,1,1,1,1,1
60,4,4.062390158,4.706795905,1,0,0,1,1,1,1
60,14,2.293204631,2.568541301,1,1,0,0,1,1,0
60,15,2.679847865,3.705038436,1,1,0,1,1,1,1
60,23,1.168424315,1.168424315,1,1,1,1,1,1,1
60,9,1.297305303,1.672231986,1,1,1,1,1,1,1
60,17,1.010252083,1.033684917,1,0,0,0,0,1,0
60,21,1.021968366,1.027826775,1,1,1,1,1,1,1
60,19,1.033684917,1.021968366,1,0,0,0,0,0,0
60,3,1.174282456,1.086408994,1,1,1,1,1,1,1
60,13,3.423843357,4.859109728,1,0,0,1,1,0,1
60,6,1.033684917,1.027826775,1,0,1,1,0,1,1
60,2,3.611306564,5.491798656,1,1,1,1,1,1,1
60,24,2.170181784,3.107498893,1,0,1,0,1,1,0
60,22,4.917692215,4.823960343,1,1,1,1,1,1,1
60,7,1.021968366,1.027826775,1,0,1,0,1,1,1
60,10,1.367604073,1.227006533,1,1,0,0,1,1,1
60,1,1.045401468,1.033684917,1,0,0,0,1,1,0
61,17,4.304416911,4.304416911,1,1,1,0,1,1,1
61,24,1.067454359,1.048699612,1,0,0,0,0,0,1
61,18,2.289967346,2.289967346,1,0,0,1,1,0,1
61,22,1.261602444,1.793794759,1,1,1,1,1,1,1
61,9,3.234343804,2.695814006,1,1,1,0,1,1,1
61,12,2.665650092,1.98822191,1,1,1,1,1,1,1
61,16,1.07271932,1.066154989,1,0,1,0,0,1,0
61,23,1.566146172,2.163800557,1,1,0,1,1,0,1
61,10,1.223889838,1.080779012,1,0,1,1,0,1,1
61,3,2.681841702,2.720720418,1,0,1,1,0,1,1
61,4,2.559947374,2.49749722,1,0,0,1,1,1,1
61,6,3.241561211,3.821605428,1,1,0,0,1,0,1
61,1,2.084117126,2.456796604,1,1,0,1,1,0,1
61,20,2.447746446,2.447746446,1,1,1,0,1,1,1
61,21,1.137283325,1.108782959,1,1,0,1,1,0,1
61,7,1.102233887,1.102233887,1,0,0,1,0,0,1
61,2,3.913180203,3.646670871,1,1,0,1,1,1,1
61,5,1.197851902,1.267459785,1,1,1,0,1,1,1
61,13,1.824657525,1.28436008,1,0,1,0,1,1,1
61,8,1.11767256,1.065945943,1,0,0,1,0,0,1
61,15,3.242621867,3.53734436,1,0,0,0,1,1,0
61,19,1.133972846,1.088558112,1,0,0,0,0,0,1
61,14,2.725037299,3.664950901,1,0,0,1,1,1,1
61,11,4.03267924,4.783545261,1,1,1,1,1,1,1
62,4,2.773148289,3.444444586,1,0,1,1,0,1,1
62,5,4.606481552,4.101851852,1,0,0,0,0,1,1
62,9,5.273148289,5.194444727,1,1,1,0,1,1,1
62,22,4.726851852,3.171296367,1,0,0,1,1,1,1
62,3,4.88425933,3.453703704,1,1,0,0,1,0,1
62,21,5.499999859,5.050925926,1,1,1,1,1,1,1
62,11,1.731481446,2.055555697,1,0,1,0,0,1,0
62,19,3.013888889,3.412036966,1,0,1,0,0,1,1
62,14,4.625000141,4.152777707,1,1,0,1,1,1,1
62,12,5.060185044,4.425925926,1,1,1,0,1,1,0
62,20,5.305555556,5.087963104,1,1,0,1,1,1,1
62,17,4.064815027,3.541666737,1,0,0,0,0,0,1
62,15,3.685185185,3.643518448,1,0,0,0,1,0,1
62,23,2.527777778,2.324074003,1,0,0,0,0,0,0
62,10,2.01388896,2.731481552,1,0,0,0,0,0,1
62,2,5.467592593,5.199073933,1,0,0,1,1,1,1
62,16,5.328703704,5.009259542,1,1,1,0,1,1,1
62,8,4.907407478,4.754629559,1,1,1,1,1,1,1
62,1,3.708333333,4.125,1,1,0,1,1,0,1
62,24,1.680555591,2.555555485,1,0,1,1,0,1,1
62,13,2.453703774,3.240740811,1,1,1,0,1,1,0
62,6,1.648148148,1.944444515,1,0,0,0,0,0,0
62,7,1.930555662,2.38425933,1,1,0,0,1,0,0
62,18,5.523148007,4.365740953,1,0,0,1,1,1,1
63,5,1.83984375,1.83984375,1,0,1,0,0,1,0
63,24,1.56640625,1.56640625,1,0,0,0,0,1,0
63,4,1.60546875,1.598958333,1,0,1,0,0,1,0
63,11,1.553385417,1.553385417,1,0,0,0,0,1,0
63,13,1.579427083,1.572916667,1,1,0,1,1,0,1
63,12,2.432291667,3.825520833,1,1,1,0,1,1,1
63,6,1.553385417,1.553385417,1,1,1,0,1,1,1
63,9,1.44921875,1.44921875,1,0,1,0,0,1,0
63,15,1.592447917,1.592447917,1,0,1,1,1,1,1
63,2,1.475260417,1.46875,1,0,0,0,0,0,0
63,17,1.436197917,1.436197917,1,1,1,0,1,1,0
63,10,1.598958333,1.598958333,1,0,0,1,0,1,1
63,19,1.709635417,1.631510417,1,0,0,1,0,0,1
63,22,1.598958333,1.592447917,1,0,0,0,0,0,0
63,7,1.3125,1.716145833,1,0,0,0,1,0,0
63,20,1.716145833,1.716145833,1,0,1,0,0,1,0
63,1,1.475260417,1.29296875,1,0,0,0,0,0,0
63,3,1.384114583,1.384114583,1,1,0,0,1,0,0
63,23,1.481770833,1.475260417,1,1,0,0,1,0,0
63,16,1.553385417,1.553385417,1,0,0,0,1,1,0
63,14,3.044270833,2.588541667,1,0,0,0,0,0,0
63,8,1.56640625,1.56640625,1,0,0,0,0,1,0
63,18,1.60546875,1.514322917,1,1,0,1,1,1,1
63,21,2.25,2.048177083,1,1,1,0,1,1,1
64,18,3.534722222,3.747395833,1,1,1,1,1,1,1
64,22,1.577256944,1.603298611,1,0,1,0,1,1,0
64,16,2.5234375,2.527777778,1,1,1,1,1,1,1
64,1,1.277777778,1.277777778,1,0,0,0,0,1,0
64,13,3.764756944,3.764756944,1,1,0,1,1,1,1
64,12,1.681423611,1.559895833,1,1,0,1,1,1,1
64,17,1.368923611,1.208333333,1,0,0,0,0,1,0
64,5,1.169270833,1.186631944,1,0,0,0,1,0,0
64,3,1.894097222,1.963541667,1,1,0,0,1,1,1
64,11,1.546875,1.520833333,1,0,0,1,1,0,1
64,19,1.3125,1.321180556,1,1,0,1,1,0,1
64,2,2.488715278,2.440972222,1,1,1,1,1,1,1
64,23,2.671006944,2.6796875,1,1,0,1,1,0,1
64,8,1.881076389,1.881076389,1,0,0,0,0,0,0
64,9,1.234375,1.234375,1,1,1,1,1,1,1
64,7,1.403645833,1.464409722,1,0,1,1,1,1,1
64,10,1.260416667,1.347222222,1,0,0,0,0,0,0
64,24,1.329861111,1.329861111,1,1,1,1,1,1,1
64,14,1.368923611,1.3125,1,1,0,1,1,0,1
64,21,1.451388889,1.347222222,1,1,0,1,1,0,1
64,15,1.924479167,2.631944444,1,0,1,1,1,1,1
64,6,3.569444444,3.669270833,1,1,1,0,1,1,1
64,20,1.616319444,1.477430556,1,0,0,0,0,0,0
64,4,3.265625,3.265625,1,1,0,0,1,0,0
65,17,1.035455351,1.02310223,1,1,0,0,1,1,0
65,6,1.334302549,1.031275573,1,0,0,0,0,0,0
65,1,3.374981633,3.500991821,1,1,1,1,1,1,1
65,2,3.0784768,2.824901157,1,0,0,1,0,0,1
65,7,1.198088469,1.27226992,1,0,0,1,0,0,1
65,18,3.450695179,3.673552054,1,0,0,1,0,0,1
65,22,3.312869884,3.752098649,1,1,0,0,1,0,1
65,8,1.32628123,1.126305192,1,1,1,1,1,1,1
65,24,1.780286436,1.320233239,1,0,0,0,0,0,0
65,12,2.378634417,2.206436157,1,1,1,0,1,1,1
65,15,2.866229587,2.068859242,1,1,0,1,1,0,1
65,19,1.139392005,1.021731059,1,0,0,0,0,0,0
65,13,4.805785568,5.034788344,1,1,0,1,1,0,1
65,16,1.29699594,1.882259793,1,1,0,0,1,1,0
65,5,3.612564087,3.527808013,1,1,0,0,1,0,1
65,14,3.051600986,3.591084798,1,0,1,0,1,1,0
65,3,1.467005129,1.393726773,1,0,0,0,0,0,0
65,11,1.889940332,1.816358213,1,0,1,1,1,1,1
65,20,4.992300528,4.652869896,1,1,1,1,1,1,1
65,10,1.292629101,1.042074981,1,0,0,0,0,0,1
65,21,1.093044705,1.066886054,1,1,0,1,1,0,1
65,4,1.161911858,1.048546826,1,0,1,1,0,1,1
65,23,4.383550573,4.872372097,1,1,1,1,1,1,1
65,9,5.673031277,5.622755263,1,1,1,0,1,1,1
66,19,5.527777778,5.337962963,1,1,1,0,1,1,1
66,21,4.125,4.12037037,1,0,1,1,0,1,1
66,14,5.027777778,5.449074074,1,1,1,1,1,1,1
66,7,3.287037037,3.592592593,1,0,0,0,1,1,0
66,10,4.537037037,4.449074074,1,0,1,0,1,1,1
66,13,1.425925926,1.814814815,1,1,0,0,1,0,0
66,8,3.513888889,3.587962963,1,0,0,1,0,1,1
66,11,3.287037037,3.606481481,1,0,1,1,0,1,1
66,3,1.050925926,1.101851852,1,0,0,0,1,0,0
66,23,4.625,4.810185185,1,1,1,0,1,1,1
66,18,4.101851852,3.935185185,1,0,1,1,1,1,1
66,22,4.240740741,4.046296296,1,0,0,1,1,1,1
66,1,3.574074074,3.888888889,1,0,1,0,0,1,1
66,17,3.064814815,3.222222222,1,0,1,0,1,1,0
66,15,3.569444444,3.699074074,1,0,0,0,1,1,1
66,2,1.490740741,1.791666667,1,0,0,0,0,1,0
66,12,4.532407407,4.532407407,1,1,0,0,1,1,1
66,5,1.467592593,1.847222222,1,0,0,0,0,1,0
66,9,5.300925926,5.337962963,1,1,1,1,1,1,1
66,20,1.597222222,1.555555556,1,0,0,0,0,1,0
66,6,1.768518519,2.365740741,1,0,0,1,0,0,1
66,16,2.513888889,3.00462963,1,0,1,0,0,1,0
66,24,2.083333333,2.555555556,1,0,0,0,0,1,0
66,4,4.259259259,4.476851852,1,1,0,1,1,1,1
67,10,2.879629771,2.967592875,0,1,1,0,1,1,1
67,3,4.087963104,4.254629771,0,0,1,1,1,1,1
67,6,3.759259542,5.027777778,0,1,1,1,1,1,1
67,20,3.870370653,4.51851866,0,1,1,1,1,1,1
67,12,3.949074215,3.824074215,0,1,1,1,1,1,1
67,15,3.847222222,4.310185326,0,1,1,1,1,1,1
67,1,3.925926208,4.379629771,0,1,1,1,1,1,1
67,18,2.629629771,2.898148431,0,1,1,1,1,1,1
67,4,2.837963104,3.884259542,0,1,1,1,1,1,1
67,23,2.967592875,3.388888889,0,1,1,1,1,1,1
67,2,4.125,4.421296438,0,1,0,1,1,1,1
67,16,3.333333333,3.981481764,0,1,1,1,1,1,1
67,11,2.824074215,3.203703986,0,1,1,1,1,1,1
67,13,3.365740882,3.777777778,0,1,0,1,1,1,1
67,9,2.273148219,2.699074215,0,1,1,1,1,1,1
67,22,3.171296438,3.916666667,0,1,1,1,1,1,1
67,8,3.569444444,3.888888889,0,0,1,1,1,1,1
67,7,2.870370653,2.870370653,0,0,1,1,1,1,1
67,17,2.476851993,2.66203732,0,1,0,1,1,0,1
67,14,3.388888889,4.013888889,0,1,1,1,1,1,1
67,19,2.296296438,2.171296438,0,1,0,1,1,0,1
67,21,3.328703986,3.708333333,0,1,1,1,1,1,1
67,5,3.884259542,4.41203732,0,1,1,1,1,1,1
67,24,3.148148431,3.449074215,0,1,1,1,1,1,1
68,17,4.006944444,4.201388889,1,1,1,1,1,1,1
68,19,2.53125,2.5,1,0,0,0,0,0,0
68,2,2.892361111,2.947916667,1,1,0,1,1,0,1
68,12,4.673611111,4.222222222,1,1,1,1,1,1,1
68,9,1.229166667,1.489583333,1,0,0,0,0,0,0
68,21,2.888888889,3.354166667,1,1,0,1,1,0,1
68,13,2.472222222,2.90625,1,1,0,1,1,0,1
68,8,4.555555556,4.104166667,1,0,1,0,1,1,1
68,10,1.822916667,2.840277778,1,0,1,1,0,1,1
68,6,3.0,2.527777778,1,1,0,0,1,1,1
68,4,2.746527778,2.465277778,1,0,1,1,0,1,1
68,1,3.590277778,3.965277778,1,1,1,1,1,1,1
68,20,4.184027778,3.548611111,1,1,1,1,1,1,1
68,24,2.961805556,3.857638889,1,0,0,1,1,1,1
68,18,4.506944444,4.208333333,1,1,1,1,1,1,1
68,14,2.180555556,2.152777778,1,1,1,0,1,1,0
68,23,3.541666667,3.708333333,1,1,1,1,1,1,1
68,7,4.40625,3.875,1,1,1,1,1,1,1
68,22,2.288194444,2.288194444,1,0,1,0,0,1,0
68,5,1.267361111,1.243055556,1,1,0,0,1,0,0
68,16,4.513888889,3.878472222,1,1,1,1,1,1,1
68,15,2.975694444,2.940972222,1,0,1,1,1,1,1
68,11,1.420138889,2.038194444,1,0,1,1,0,1,1
68,3,3.548611111,3.836805556,1,1,1,1,1,1,1
69,16,4.388888889,4.101851993,0,1,0,0,1,1,1
69,5,4.291666667,4.611111111,0,1,0,1,1,1,1
69,6,4.175926208,4.324074215,0,0,1,0,1,1,1
69,3,4.263888889,3.759259542,0,1,0,1,1,0,1
69,18,3.319444444,5.217592875,0,1,1,1,1,1,1
69,7,3.013888889,3.972222222,0,1,0,1,1,1,1
69,2,4.111111111,5.370370653,0,1,1,1,1,1,1
69,14,4.476851993,4.601851993,0,1,1,1,1,1,1
69,12,4.041666667,4.89351866,0,1,1,1,1,1,1
69,15,4.351851993,4.814815097,0,1,1,1,1,1,1
69,19,3.657407549,4.310185326,0,1,0,1,1,1,1
69,23,2.157407549,2.092592663,0,0,0,1,1,0,1
69,20,2.111111111,1.89351866,0,1,0,0,1,0,0
69,4,3.504629771,4.342592875,0,1,0,1,1,1,1
69,8,4.759259542,3.78703732,0,1,1,1,1,1,1
69,9,4.583333333,5.51851866,0,1,0,1,1,1,1
69,11,3.578703986,3.578703986,0,0,1,1,1,1,1
69,21,3.708333333,4.087963104,0,1,1,1,1,1,1
69,10,3.064815097,4.574074215,0,1,1,1,1,1,1
69,22,3.435185326,4.212963104,0,1,0,1,1,1,1
69,24,3.375,4.25,0,1,1,1,1,1,1
69,1,4.050926208,4.611111111,0,1,1,1,1,1,1
69,13,4.226851993,4.384259542,0,1,0,1,1,1,1
69,17,4.51851866,5.495370653,0,1,1,1,1,1,1
6,21,1.837962963,1.347222222,1,0,1,1,0,1,1
6,8,5.467592593,5.574074074,1,1,1,1,1,1,1
6,19,5.101851852,4.546296296,1,0,1,0,0,1,1
6,17,4.916666667,4.175925926,1,1,1,0,1,1,1
6,16,5.657407407,5.111111111,1,1,1,1,1,1,1
6,7,2.425925926,4.092592593,1,1,0,0,1,0,1
6,14,4.055555556,3.884259259,1,1,1,0,1,1,0
6,9,1.305555556,1.37037037,1,1,1,0,1,1,0
6,5,5.787037037,5.87037037,1,1,1,1,1,1,1
6,22,5.222222222,5.597222222,1,1,0,1,1,1,1
6,10,5.194444444,4.337962963,1,0,1,1,0,1,1
6,4,1.222222222,1.199074074,1,1,0,0,1,1,0
6,23,5.449074074,5.189814815,1,1,1,1,1,1,1
6,6,4.916666667,5.768518519,1,0,1,0,1,1,1
6,18,5.643518519,5.532407407,1,1,1,1,1,1,1
6,12,5.861111111,5.907407407,1,1,1,0,1,1,1
6,20,3.444444444,3.523148148,1,1,0,0,1,0,0
6,3,2.726851852,2.689814815,1,0,1,1,0,1,1
6,13,2.069444444,2.222222222,1,0,0,0,0,1,0
6,11,5.12037037,4.351851852,1,1,1,1,1,1,1
6,1,2.319444444,2.962962963,1,1,1,0,1,1,0
6,2,1.060185185,1.064814815,1,0,0,0,0,0,0
6,24,1.342592593,1.393518519,1,0,1,0,0,1,0
6,15,2.0,1.092592593,1,0,0,0,0,0,0
70,4,3.122222222,4.466666667,1,1,0,1,1,1,1
70,21,3.016666667,4.272222222,1,1,1,1,1,1,1
70,20,2.722222222,4.405555556,1,1,1,1,1,1,1
70,12,4.9,5.0,1,1,0,1,1,1,1
70,5,2.622222222,3.961111111,1,1,1,1,1,1,1
70,6,4.566666667,4.238888889,1,1,0,1,1,1,1
70,16,4.466666667,5.022222222,1,1,1,1,1,1,1
70,2,3.2,4.694444444,1,1,1,0,1,1,1
70,19,4.138888889,4.533333333,1,1,1,1,1,1,1
70,24,1.75,1.55,1,0,1,0,1,1,1
70,11,3.283333333,5.2,1,1,1,1,1,1,1
70,18,5.105555556,5.133333333,1,1,1,1,1,1,1
70,3,3.355555556,1.777777778,1,1,0,0,1,0,0
70,22,2.261111111,2.983333333,1,0,0,0,0,1,0
70,10,3.655555556,5.016666667,1,1,1,0,1,1,1
70,1,4.683333333,4.705555556,1,1,1,1,1,1,1
70,13,2.061111111,3.066666667,1,1,0,1,1,1,1
70,23,3.255555556,3.866666667,1,1,1,0,1,1,0
70,17,3.183333333,4.516666667,1,1,0,1,1,1,1
70,14,2.661111111,2.505555556,1,1,1,0,1,1,1
70,8,2.75,4.55,1,1,1,1,1,1,1
70,7,3.133333333,4.694444444,1,1,1,1,1,1,1
70,15,4.611111111,5.183333333,1,1,0,1,1,1,1
70,9,5.311111111,5.627777778,1,1,1,0,1,1,1
71,6,2.427221157,2.18665869,1,1,1,1,1,1,1
71,21,2.953857701,2.732800494,1,1,1,1,1,1,1
71,5,2.875837408,2.687288635,1,1,1,1,1,1,1
71,3,2.667783624,2.472733015,1,1,1,1,1,1,1
71,12,2.095634974,2.297187418,1,0,1,1,1,1,1
71,14,2.713295234,3.005871147,1,1,1,1,1,1,1
71,7,2.940854278,2.823823962,1,1,1,1,1,1,1
71,10,2.557254896,2.329695853,1,1,1,1,1,1,1
71,1,2.056624951,2.310190842,1,1,1,1,1,1,1
71,15,2.635275189,2.797817363,1,1,1,1,1,1,1
71,19,2.71979707,3.174915157,1,1,1,1,1,1,1
71,17,3.447985811,3.740561724,1,1,1,1,1,1,1
71,11,2.849830809,2.765308928,1,1,1,1,1,1,1
71,16,2.732800494,2.856332397,1,1,1,1,1,1,1
71,24,2.78481394,2.953857701,1,1,1,1,1,1,1
71,2,1.985106494,2.18665869,1,1,1,1,1,1,1
71,9,2.901844255,3.005871147,1,1,0,0,1,1,1
71,22,2.875837408,3.005871147,1,1,1,1,1,1,1
71,23,2.732800494,2.524746461,1,1,1,1,1,1,1
71,8,2.836827386,2.602766755,1,1,1,1,1,1,1
71,18,2.57025832,2.862834233,1,1,1,1,1,1,1
71,20,2.713295234,2.888840832,1,1,1,1,1,1,1
71,4,2.316692429,2.141146832,1,1,1,1,1,1,1
71,13,2.589763331,2.765308928,1,1,1,1,1,1,1
72,20,2.217592593,2.050925926,1,1,1,1,1,1,1
72,21,1.99537037,1.99537037,1,1,1,1,1,1,1
72,15,1.518518519,1.513888889,1,0,0,0,1,0,0
72,3,1.856481481,1.606481481,1,0,1,1,1,1,1
72,22,1.134259259,1.134259259,1,0,0,0,0,0,0
72,11,1.217592593,1.212962963,1,0,1,1,1,1,1
72,17,2.023148148,1.930555556,1,1,0,1,1,0,1
72,2,2.222222222,1.953703704,1,1,1,1,1,1,1
72,9,2.791666667,2.189814815,1,1,1,1,1,1,1
72,12,2.49537037,2.226851852,1,1,1,1,1,1,1
72,6,1.527777778,1.666666667,1,0,0,1,1,0,1
72,5,2.902777778,2.712962963,1,1,1,0,1,1,1
72,24,1.351851852,1.425925926,1,0,0,0,0,0,0
72,16,3.425925926,3.0,1,1,1,1,1,1,1
72,18,3.365740741,2.759259259,1,1,1,1,1,1,1
72,4,1.277777778,1.291666667,1,0,1,0,0,1,0
72,23,1.208333333,1.194444444,1,1,0,1,1,0,1
72,13,1.217592593,1.199074074,1,1,0,0,1,0,0
72,14,2.226851852,1.87037037,1,0,0,1,1,1,1
72,8,1.222222222,1.226851852,1,0,0,1,0,1,1
72,19,1.152777778,1.222222222,1,0,0,0,0,0,1
72,7,1.777777778,1.768518519,1,0,1,1,0,1,1
72,1,1.347222222,1.476851852,1,0,0,1,0,0,1
72,10,1.842592593,1.523148148,1,1,1,1,1,1,1
73,5,1.333333333,3.564815097,0,1,0,1,1,1,1
73,15,1.263888889,1.976851993,0,0,1,1,1,1,1
73,7,1.435185326,1.902777778,0,0,0,1,1,0,1
73,6,1.370370441,2.689815097,0,1,1,0,1,1,1
73,2,2.759259542,1.046296438,0,0,0,1,0,0,1
73,21,2.805555556,3.814815097,0,1,0,1,1,1,1
73,10,1.546296438,2.38425933,0,1,1,1,1,1,1
73,17,3.16203732,3.939815097,0,0,0,0,1,0,1
73,3,1.060185326,1.546296438,0,1,0,0,1,0,1
73,14,1.902777778,1.902777778,0,1,0,0,1,0,0
73,20,2.583333333,3.75,0,0,1,0,1,1,1
73,24,1.166666667,1.611111111,0,0,1,0,1,1,1
73,4,1.546296438,1.907407549,0,0,0,0,0,0,1
73,1,1.226851993,2.129629771,0,1,0,0,1,1,0
73,19,1.01851866,1.412037108,0,0,1,0,0,1,1
73,11,2.680555556,3.527777778,0,0,0,1,1,1,1
73,13,2.587963104,3.861111111,0,1,0,1,1,0,1
73,23,4.648148431,3.592592875,0,1,1,1,1,1,1
73,8,1.282407549,1.111111111,0,0,0,1,0,0,1
73,12,1.222222222,2.120370441,0,1,1,1,1,1,1
73,16,1.574074215,2.625,0,0,0,1,1,0,1
73,18,3.527777778,4.638888889,0,0,1,1,1,1,1
73,9,2.115740882,3.541666667,0,1,0,1,1,0,1
73,22,1.055555556,1.754629771,0,1,0,0,1,0,0
74,6,4.449074074,4.481481693,1,1,1,0,1,1,1
74,10,1.453703668,1.750000035,1,1,0,0,1,0,0
74,5,2.671296226,2.444444656,1,1,1,0,1,1,0
74,17,1.125000035,1.648148148,1,0,0,0,0,0,0
74,18,1.930555662,1.893518483,1,1,0,0,1,0,0
74,15,1.268518483,1.347222222,1,0,1,1,0,1,1
74,12,4.773148148,4.476851781,1,1,1,0,1,1,1
74,20,4.162037178,4.060185115,1,1,1,1,1,1,1
74,16,1.004629736,1.009259295,1,0,0,0,0,0,0
74,1,2.310185326,2.615740811,1,1,0,0,1,1,1
74,13,4.041666879,3.726851922,1,1,1,1,1,1,1
74,19,1.319444515,1.319444515,1,0,0,0,0,0,0
74,2,2.916666737,2.916666737,1,1,1,1,1,1,1
74,7,2.009259224,2.175925997,1,0,1,1,0,1,1
74,23,2.328703916,1.555555556,1,0,0,1,1,0,1
74,3,2.101851993,2.39814836,1,0,0,1,1,0,1
74,11,4.13888903,3.944444374,1,1,1,1,1,1,1
74,21,3.972222434,3.972222434,1,1,1,1,1,1,1
